Data Set 1:Time(s),Data Set 1:X-axis acceleration(m/s²),Data Set 1:Heart Rate(bpm),Data Set 1:Z-axis acceleration(m/s²),Data Set 1:Y-axis acceleration(m/s²),Data Set 1:X-angular velocity(rad/s),Data Set 1:Z-angular velocity(rad/s),Data Set 1:Y-angular velocity(rad/s)
36.300000000000000,8.2695732116699200,,-0.83557605743408200,1.636867880821230,-0.3623899519443510,-0.13170850276947000,0.0078752655535936400
36.32,8.3605527877807600,,-1.0127469301223800,1.6081373691558800,-0.3623899519443510,-0.06466231495141980,0.018517518416047100
36.340000000000000,8.3605527877807600,,-1.1372454166412400,1.6225026845932000,-0.3623899519443510,-0.063598096370697000,0.0036183653865009500
36.360000000000000,8.5377235412597700,,-1.5011640787124600,1.7565778493881200,-0.32407784461975100,-0.077433019876480100,-0.030436838045716300
36.380000000000000,8.8154506683349600,,-1.5394712686538700,1.5458881855011000,-0.26980236172676100,-0.039120912551879900,-0.040014863014221200
36.400000000000000,8.9543142318725600,,-1.5682016611099200,1.4309664964675900,-0.11442548036575300,0.038567516952753100,-0.048528663814067800
36.420000000000000,9.1697931289672900,,-1.6065089702606200,1.6560214757919300,0.123960942029953,0.094971448183059700,-0.069813169538974800
36.440000000000000,9.9790334701538100,,-1.6687581539154100,2.1157081127166700,0.25805330276489300,0.05985201895236970,-0.077262744307518000
36.460000000000000,10.807426452636700,,-1.9464856386184700,2.8818526268005400,0.27188822627067600,0.022604141384363200,-0.075134292244911200
36.480000000000000,11.607089996337900,,-1.8315639495849600,3.3463277816772500,0.29210850596427900,0.0790080726146698,-0.048528663814067800
36.5,11.851298332214400,,-1.5011640787124600,3.8826291561126700,0.2953011691570280,0.26418325304985000,-0.010216561146080500
36.520000000000000,12.133814811706500,,-1.0797845125198400,4.1076841354370100,0.31445720791816700,0.48447784781456000,0.0451231449842453
36.540000000000000,12.617443084716800,,-0.82121086120605500,4.0598001480102500,0.2612459659576420,0.56748741865158100,0.091949045658111600
36.560000000000000,12.990939140319800,,-0.84994125366210900,3.9113595485687300,0.046272508800029800,0.57706540822982800,0.083435244858264900
36.580000000000000,12.923901557922400,,-0.70150077342987100,3.2840785980224600,0.054786309599876400,0.52066147327423100,0.066407643258571600
36.600000000000000,13.067553520202600,,-0.63925153017044100,2.7477772235870400,0.25486060976982100,0.33335787057876600,0.032352440059185000
36.620000000000000,12.631808280944800,,-0.39504292607307400,2.972832202911380,0.55284368991851800,0.24715563654899600,0.038737792521715200
36.640000000000000,10.740388870239300,,0.26096835732460000,2.9967741966247600,0.76568871736526500,0.28546774387359600,0.16857326030731200
