Time,hr,Xacc,Zacc,Yacc,Xg,Zg,Yg
19.1,,2.351106167,3.638420343,0.845153511,2.134282351,0.270568579,0.785823822
19.12,,3.442862034,2.958467007,0.878672361,2.615311861,0.648368478,0.890117884
19.14,,5.291185379,4.366257668,1.529895306,2.662137985,1.219857335,0.890117884
19.16,,8.432378769,6.128390312,1.99915874,2.634468079,1.429509759,1.061458111
19.18,,9.62469101,5.568147182,0.778115869,2.076814175,1.365656257,1.381789923
19.2,,9.658209801,4.375834942,-1.817198634,1.468077183,1.136847854,1.648910403
19.22,,12.20564079,4.332738876,-4.211400509,2.004446745,1.0400033,1.656359911
19.24,,13.34049225,7.105224609,-4.18266964,3.110176563,1.192187548,1.765975118
19.26,,14.96376133,10.36133862,-3.512293577,3.423058748,1.373105764,1.384982586
19.28,,15.452178,10.8018713,-4.733336449,2.456742525,1.058095217,1.69680047
19.3,,12.68926907,11.7499752,-3.440467596,1.473398328,0.950608432,1.82982862
19.32,,10.48660374,9.456330299,-3.138798237,0.905102193,0.770754397,1.421166182
19.34,,9.830592155,6.511462688,-2.813186646,0.89126724,0.624955535,1.10189867
19.36,,8.652645111,5.137190819,-2.4588449,1.191378713,0.299302667,1.14233923
19.38,,6.928819656,5.395764828,-2.252943516,1.507453561,-0.019964863,1.121054769
19.4,,5.377377033,5.544205189,-2.094926119,1.456370711,-0.197690457,1.106155634
19.42,,4.084507942,5.137190819,-1.994369626,1.165837288,-0.200883135,1.128504276
19.44,,2.580949545,3.964031935,-2.166752338,0.906166434,-0.056148514,1.042302012
19.46,,2.035071611,3.015927792,-2.027888536,0.755046427,0.076879621,0.869897604
19.48,,2.035071611,2.182745695,-2.545036077,0.746532619,0.168402985,0.830521286
19.5,,1.623268723,2.12528491,-2.549824476,0.656073511,0.148182705,0.870961845
19.52,,1.163581967,2.776507616,-2.267308712,0.639045894,0.139668897,0.765603542
19.54,,1.891419291,3.973608732,-2.16196394,0.589027345,0.210971981,0.538923621
19.56,,4.826710701,6.497097492,-1.261743903,0.359154671,0.150311157,0.411216587
19.58,,14.17367458,10.11234188,0.768539071,-0.115489706,0.356770813,-0.248602971
19.6,,13.21120548,12.99017239,3.1914711,-1.526652217,0.321651399,-0.647687376
19.62,,13.36922264,10.85933208,3.756502628,-1.055200458,-0.204075798,-0.077262744
19.64,,12.43069553,12.69329071,2.578555584,0.419815511,-0.874537647,0.243069023
19.66,,12.98136234,12.45387077,1.572990894,0.664587319,-1.132080078,-0.398658723
19.68,,13.67089176,11.54886246,1.285686731,-0.677400529,-1.24701643,-0.511466563
19.7,,12.41633034,8.264018059,0.802057922,-2.321628332,-1.141658068,-0.544457555
19.72,,10.77390766,3.911359549,1.529895306,-2.540858746,-1.077804565,-0.412493646
19.74,,8.959102631,2.340763092,2.300828218,-1.932121992,-1.140593886,-0.086840771
19.76,,7.47469759,0.60257268,2.425326586,-0.546500862,-1.022464871,0.100462846
19.78,,5.980715752,0.569053888,2.348712206,0.461320281,-0.739381015,0.138774961
19.8,,4.362235546,0.856358051,2.094926834,1.087084651,-0.546756268,0.160059467
19.82,,3.098097086,1.660809875,2.195483208,0.951928079,-0.412663937,0.223912969
19.84,,2.106897593,1.833192468,2.238578796,0.493247032,-0.157249898,0.41440925
19.86,,1.642422318,1.26816082,2.434903383,0.075006589,0.141797349,0.652795672
19.88,,2.059013605,0.530746579,2.142810822,0.004767729,0.474899799,0.83477819
19.9,,3.165134668,-0.10611102,1.980005145,0.342127085,0.829286754,1.077421546
19.92,,4.486733913,0.837204456,1.77410388,1.207342029,1.254976749,1.339220881
19.94,,6.598419666,3.624055147,1.783680677,1.845877051,1.51251924,1.538231015
19.96,,8.585607529,6.894535065,1.927332759,1.751161098,1.701951385,1.576543093
19.98,,10.46266174,7.938406467,1.644816995,1.098791122,1.937145114,1.463735223
20,89.42857143,12.97178555,6.856227875,1.956063151,0.173979521,1.911603689,1.394560575
20.02,,13.09149551,4.806790829,2.051831245,-0.165508285,1.608299494,1.260468245
20.04,,10.45308495,3.217040777,1.587356091,0.208034724,1.138976216,1.077421546
20.06,,9.878476143,3.451672554,1.505953312,1.0551579,0.659010768,1.231734157
20.08,,12.02368164,4.768483639,1.151611447,1.78308785,0.646240056,1.490340829
20.1,,13.67568016,6.243311882,1.074996948,1.787344694,1.048517108,1.529717207
20.12,,12.24873638,7.497873783,1.462857604,1.196699858,1.324151397,1.348798871
20.14,,10.51533413,6.851439476,2.14759922,0.432586223,1.297545791,0.977384329
20.16,,8.652645111,4.739753246,2.348712206,-0.075049147,1.162389278,0.610226691
20.18,,7.489062786,2.814815044,2.281674385,-0.125067726,0.944223106,0.386739403
20.2,,7.230488777,1.684751868,2.291251421,0.236768797,0.765433252,0.359069556
20.22,,7.618349552,1.363928795,1.836353064,0.628403664,0.66113919,0.456978261
20.24,,8.786720276,1.526734591,1.261744738,0.960441887,0.530239522,0.539987803
20.26,,10.08916664,2.594548464,1.137246251,1.291415811,0.329100966,0.295216054
20.28,,10.19929981,4.950443268,0.543484151,1.349948168,0.162017629,0.087692149
20.3,,9.217677116,6.573711872,1.314417124,1.386131883,-0.177470177,-0.195391715
20.32,,8.23605442,6.87538147,0.768539071,1.339305997,-0.746830583,-0.1602723
20.34,,6.900089264,5.865028381,0.150835052,1.384003401,-1.003308892,0.182408184
20.36,,4.481945515,3.624055147,-0.950497746,1.690500259,-1.483274341,0.16325213
20.38,,3.280056477,6.027833939,-3.636792183,1.437214732,-1.93450582,-0.602989912
20.4,,4.486733913,8.656666756,-2.061407328,0.987047493,-1.687605619,-1.411800981
20.42,,6.598419666,8.479496002,-0.754173219,0.086713061,-1.399200559,-1.610811114
20.44,,8.331822395,9.039739609,-0.644039929,-0.436885685,-1.18529129,-1.502260089
20.46,,7.139509201,10.38049221,-0.457292169,-0.472005129,-1.102281809,-1.420314789
20.48,,6.694187641,13.12424755,-0.701500773,-0.965805531,-1.583311558,-1.281965494
20.5,,7.532158375,16.66766548,-1.462856889,-1.340412855,-2.237810135,-2.198263407
20.52,,10.86488724,19.36353683,-0.227448806,-1.798029661,-2.45810461,-2.435585737
20.54,,12.5408287,16.44261169,-0.313640058,-2.870768309,-2.558141947,-2.65268755
20.56,,15.19839287,12.53048515,-0.237025619,-4.02438879,-2.201626539,-2.769752264
20.58,,13.94383144,6.616807461,0.126893044,-4.417087555,-2.126066446,-2.629274607
20.6,,12.58392429,2.417377472,0.758962274,-4.225527287,-1.927056193,-2.471769333
20.62,,10.14183903,-1.4803828,1.395820022,-3.486954689,-1.856817365,-2.180171728
20.64,,7.570465565,-4.070909023,2.722207546,-2.372711182,-1.768486738,-1.917307973
20.66,,4.074931145,-4.784380913,4.12042141,-1.039237142,-1.467311025,-1.722554684
20.68,,2.288856983,-5.129146099,4.455609798,-0.388995558,-0.767050862,-1.306442738
20.7,,2.849100113,-7.087603092,4.513070583,-0.053764652,0.139668897,-0.680678368
20.72,,3.720589399,-9.362094879,4.604050159,0.5422014,0.888883352,-0.074070066
20.74,,3.45722723,-11.24393749,5.408502102,2.178979635,1.529546857,0.760282397
20.76,,0.062249243,-9.529688835,2.367865801,3.258103848,2.600157261,1.110412478
20.78,,4.438849926,-2.950422764,1.209072232,3.392196417,3.384491205,1.320064783
20.8,,15.0834713,4.414142132,-2.142810345,2.320521593,4.494478226,2.13738966
20.82,,35.00322723,15.93025208,-7.879317284,0.785908997,4.172018051,2.814236641
20.84,,14.98770332,19.33959579,-1.845929146,0.12715362,5.523583889,1.65529573
20.86,,21.57654572,19.23424911,2.525882959,-2.686657429,3.599464655,-0.045335989
20.88,,18.07143402,11.70209122,2.861071348,-1.377660751,2.344743252,-0.751981437
20.9,,16.08424568,0.061483085,0.644040585,1.994868636,2.052081347,0.415473491
20.92,,11.91833591,1.253795624,-0.672770321,5.724977493,1.004883885,1.046558976
20.94,,11.01811695,7.555334568,-4.637567997,6.622119427,0.338678986,0.8656407
20.96,,8.125921249,15.39873886,-4.570530415,3.600784302,0.34293589,0.180279732
20.98,,4.434061527,14.47457695,-3.052606821,0.298493832,0.77394706,0.381418288
21,89.14285714,1.805228114,6.147543907,-2.712630272,-2.214141607,1.094278812,0.771988869
21.02,,-1.18752408,-0.29285875,-4.350264072,-2.879282236,1.259233713,0.8241359
21.04,,-3.734954596,-3.386167526,-3.857058764,-1.154173493,1.278389812,0.582556844
21.06,,-3.509899616,-3.151535749,-3.2776618,0.817835748,1.416738987,-0.031501062
21.08,,-1.101332784,0.425401777,-1.687911749,1.578756571,1.577437043,-0.525301516
21.1,,0.871489406,2.862699032,-0.160411164,1.205213547,1.420995951,-0.214547768
21.12,,6.268019676,8.584840775,0.92176801,-0.856190383,1.379491091,0.286702245
21.14,,25.79034042,14.96299458,-1.889024734,-5.079035759,0.806938052,-0.158143848
21.16,,22.2229805,1.067047834,-1.467645288,-5.040723801,0.819708765,-1.617196441
21.18,,23.77921104,-5.023801327,2.837129354,-2.113040209,-0.131708503,-2.258924246
21.2,,18.24860382,11.71645641,6.145916462,-1.382981896,-0.63083005,-1.093597651
21.22,,14.81053162,6.521039486,3.699041843,-0.062278453,-0.885179877,-0.750917196
21.24,,12.53125191,0.841992855,2.420538187,0.051593635,-1.509879947,-0.486989409
21.26,,12.87601662,3.38942337,3.694253445,-0.642281115,-1.51413691,-0.474218696
21.28,,14.03481102,2.192322493,4.469974995,-1.040301323,-1.590761065,-0.230511144
21.3,,11.10430813,-2.988729954,4.029441833,-1.485147476,-1.764229774,-0.002766985
21.32,,8.959102631,-5.53137207,3.440468073,-0.358133048,-1.792963862,0.237747893
21.34,,6.79953289,-4.607210159,2.932897329,1.023231149,-1.86213851,0.690043569
21.36,,6.277596474,-3.481935501,1.084573746,2.103419781,-1.787642717,1.01995337
21.38,,7.824250698,-1.949646354,-1.142033815,2.582320929,-1.687605619,1.264725089
21.4,,6.287173748,0.841992855,-2.789244652,2.219420195,-1.85256052,1.322193265
21.42,,6.847416878,5.472379208,-4.594472408,0.805065036,-1.07248354,1.110412478
21.44,,8.930372238,3.925724745,-4.508281231,-0.106975913,-0.320076346,1.220027685
21.46,,8.566453934,1.555464983,-4.723759651,-0.41134429,0.258862108,0.945457578
21.48,,6.842628479,0.411036521,-5.020640373,-0.460298657,1.092150331,0.444207549
21.5,,5.549759388,0.588207483,-3.167528629,-0.640152633,1.465693355,0.283509582
21.52,,3.969586611,1.804462075,-2.138021946,-0.458170205,1.767933249,0.284573793
21.54,,2.422932148,5.027057648,-1.817198634,-0.542243958,2.184045315,0.543180525
21.56,,4.5394063,8.278383255,-2.319981098,-1.583056211,2.359642267,0.758153975
21.58,,6.028599739,10.87848568,-3.550600767,-2.920787096,1.811566591,0.714520752
21.6,,4.687846661,13.3062067,-2.554612875,-3.870075703,1.27626133,0.256903946
21.62,,7.082048416,9.092411995,2.152387619,-3.199614048,0.954865336,0.115361996
21.64,,12.68448067,-1.006330848,1.520318508,-2.535537481,0.421688557,-0.228382707
21.66,,16.29493523,1.952902436,1.707066178,-1.933186173,-0.182791308,-0.650880039
21.68,,15.64371395,8.019808769,2.837129354,-2.771795511,-0.327525914,-1.318149209
21.7,,16.41464615,6.707787037,2.59292078,-4.018003464,-0.873473406,-1.430957079
21.72,,18.11931801,6.626384258,1.994370341,-5.186522484,-1.309805632,-1.218111992
21.74,,15.39471722,0.722282767,0.452504486,-5.456835747,-1.529036045,-1.173414588
21.76,,15.04516411,-3.505877495,1.874660373,-4.530959606,-1.455604553,-1.383066893
21.78,,16.51520348,-1.89218545,6.801927567,-4.653345585,-1.128887415,-0.499760091
21.8,,14.64772606,-2.318353415,6.045359612,-4.466042042,-0.903271675,0.388867855
21.82,,11.86087513,-4.549749374,5.102044106,-4.153160095,-0.75428021,1.35837698
21.84,,7.752424717,-5.746850014,3.665523052,-3.671065569,-0.900079012,2.245940447
21.86,,4.692635059,-4.391731739,2.166752815,-2.638767242,-1.008630037,3.002604485
21.88,,3.438073635,-1.987953544,0.916979611,-2.116232872,-1.26723671,3.722020864
21.9,,4.534617901,-3.395744324,-0.002393845,-2.151352167,-1.086318374,4.520189762
21.92,,6.066906929,-5.373354435,2.176329613,-1.380853415,-0.894757867,5.060816288
21.94,,15.29894924,-1.422921896,-0.49081099,0.175043747,-0.12106625,4.971421242
21.96,,17.63568878,5.836297512,-3.928884745,1.187121749,0.767561734,4.223270893
21.98,,9.174581528,0.434978575,-2.114079714,-0.037801277,0.884626448,3.34741354
22,89,7.02937603,-2.773251772,-1.936908722,0.028180681,1.580629706,2.499226093
22.02,,7.805097103,-6.565667152,-1.333570004,1.073249698,2.213843584,2.349170446
22.04,,12.20564079,-6.589609146,1.175553441,1.344627142,2.966250658,2.139518023
22.06,,16.23747444,-4.774804115,3.722983837,1.545765638,3.69737339,2.123554707
22.08,,19.3068428,-7.604750633,7.132327557,1.502132416,3.73781395,2.738676786
22.1,,22.51986122,-5.186606884,8.372524261,2.896267414,3.738878012,4.520189762
22.12,,22.88377953,0.013599068,5.030218124,3.768932104,3.563280821,6.420896053
22.14,,20.52788544,-0.21624431,-0.993593395,5.031102657,3.826144457,7.703287125
22.16,,17.83680153,-1.494747996,-10.45547867,8.431302071,3.854878664,8.38971138
22.18,,13.50329781,6.334291935,-18.54788017,7.674637794,3.534546852,7.717122078
22.2,,7.584830761,12.7363863,-18.6101284,5.046001911,4.053888798,6.732713699
22.22,,3.89776063,10.17937946,-10.22563457,2.221548796,4.936131477,5.766397476
22.24,,4.323928356,4.050223351,-5.834669113,1.150938153,5.676832199,4.727713585
22.26,,3.979163408,-1.844301462,-4.402936459,2.130025387,5.510813236,4.084921837
22.28,,4.113238335,-1.777263761,-5.62876749,4.54262352,4.759469986,4.443565845
22.3,,6.335057735,2.714258432,-7.141902924,6.799844742,4.534918785,5.181073666
22.32,,11.89439392,7.837850094,-9.004591942,8.020510674,4.936131477,5.597185612
22.34,,16.30451202,10.8066597,-10.62786102,7.187222958,5.157490253,5.754691124
22.36,,12.09071922,10.49541378,-12.44745445,4.609669685,4.627506256,4.996962547
22.38,,15.4569664,12.65498352,-13.96537781,4.199943066,3.926181793,4.510612011
22.4,,15.00206852,17.1800251,-14.09945297,2.818578959,4.421046734,5.124669552
22.42,,10.66377449,21.46085739,-8.022969246,0.510274649,4.51789093,3.436808348
22.44,,11.90397072,21.22143745,-2.061407328,-0.827456295,4.178403378,2.522639036
22.46,,10.34295177,11.21367455,3.962404013,-3.213449001,4.306110382,1.404138565
22.48,,12.91432476,-1.676707268,2.171541214,-1.472376704,3.553702831,1.278560042
22.5,,15.52400398,-0.671142578,-5.863399506,3.042066336,2.86621356,2.124618769
22.52,,13.61343098,11.74518681,-11.85848045,7.468178272,2.469257593,2.282124281
22.54,,14.21677017,28.83020973,-14.31972027,4.832092762,2.795974731,2.061829567
22.56,,9.208100319,11.3956337,-5.556941509,0.777395189,1.832851052,0.706006944
22.58,,3.174711466,-1.868243456,-7.797914505,2.48121953,1.5529598,1.050815821
22.6,,6.311115742,6.190639496,-6.48110342,2.914359331,1.941401958,0.385675192
22.62,,9.212888718,7.402105808,-4.675875187,-0.489032716,2.42456007,-0.345447451
22.64,,7.795520306,0.099790335,-9.20091629,-2.456784964,2.848121643,-0.331612527
22.66,,4.156333923,-9.448286057,-39.49714661,-3.161301851,3.600528717,-3.493425369
22.68,,53.33323669,103.5149384,16.64688492,6.820065022,-7.85266161,10.88106251
22.7,,8.365341187,-36.26334381,5.269638538,-2.450399399,3.119498968,0.719841838
22.72,,17.85116768,-23.13833237,-18.28930664,0.937028944,-4.775986671,2.195921898
22.74,,11.55441761,19.42578697,-22.4695816,4.163759232,0.080072299,-0.615760624
22.76,,-0.18674773,1.081413031,-12.02607441,2.580192566,0.936773479,-2.916615486
22.78,,16.12734222,3.829956293,-6.246471882,-1.668194175,0.978278279,-1.325598836
22.8,,13.36443424,6.219369888,-2.42053771,-2.701556683,0.91761744,-0.484860957
22.82,,11.97100925,-3.266457319,-1.984792829,-2.121553898,0.724992692,-0.343318999
22.84,,6.038176537,-2.940845966,-4.632779598,0.33680594,0.282275081,0.137710735
22.86,,7.35977602,-0.479606479,-2.817975044,2.440778971,0.021539915,0.073857218
22.88,,11.2288065,6.736517429,-3.497928381,1.809693456,0.054530896,0.263289303
22.9,,8.614337921,9.652654648,-4.699817657,0.252732188,0.24077028,0.379289836
22.92,,4.601655483,0.329633683,-5.829880714,0.569871247,0.102421023,0.178151295
22.94,,2.671929121,3.53786397,-8.995015144,1.418058634,-0.106167093,0.437822223
22.96,,3.308786869,8.809895515,-8.956707954,2.470577478,-0.591453731,0.587877929
22.98,,6.651092052,5.299996376,-3.919307947,2.687679291,-0.394572109,0.451657146
23,88.71428571,5.382165432,2.905794621,-1.156399012,1.703270912,-0.644665003,0.262225062
23.02,,9.327810287,6.736517429,-4.2449193,0.626275182,-1.219346523,0.213270724
23.04,,8.686163902,-1.954434752,-8.995015144,2.124704123,-1.492852449,0.745383263
23.06,,10.16578102,-2.859442949,-10.80024338,4.22335577,-1.058648586,0.960356712
23.08,,8.523358345,15.77702332,-4.091690063,2.756853819,-0.777693152,2.108655453
23.1,,10.20408821,7.924041271,-2.971204042,2.402467012,-1.121437788,1.888360977
23.12,,-0.282515794,6.410906315,-1.525106072,0.957249224,-2.205883265,2.122490406
23.14,,7.32146883,11.14184856,-2.966415644,-0.400702059,-2.270801067,2.285316944
23.16,,2.633621931,1.488427281,-6.528987408,-0.692299664,-2.148415089,2.237426758
23.18,,0.775721312,4.567370892,-5.116408348,-0.940264165,-2.299535036,1.548873186
23.2,,5.774814129,6.114025116,0.687136233,-0.618868172,-2.853996515,1.496726155
23.22,,17.94693565,7.823484898,0.620098591,-0.542243958,-1.880230308,0.74325484
23.24,,24.23889732,2.64722085,2.387019396,0.766752899,-1.404521704,1.226413012
23.26,,14.21677017,2.752565622,3.129221916,1.598976851,-1.997295141,1.453092933
23.28,,8.039730072,7.58406496,3.52187109,1.416994452,-2.964675903,1.184908271
23.3,,3.002329111,8.699762344,5.11162138,1.124332547,-4.520572662,2.145903349
23.32,,2.815581322,7.29197216,1.429338813,1.607490659,-5.103767872,1.895810604
23.34,,2.461239338,10.57681656,0.706289828,1.999125481,-4.848353863,1.596763372
23.36,,9.897629738,14.09150505,-2.085349321,0.873175442,-4.050185204,1.282816887
23.38,,8.221689224,9.11156559,-2.669534683,-0.577363372,-2.943391323,1.223220348
23.4,,4.223371506,0.506804585,-1.352723598,0.112254471,-1.936634302,0.895439029
23.42,,0.952892303,2.857910633,0.634463787,0.826349497,-0.305177182,1.175330162
23.44,,-2.274491549,5.5011096,2.281674385,0.364475816,1.32840836,1.705314279
23.46,,3.773261786,1.617714286,2.319981813,0.421943963,2.721478939,2.2597754
23.48,,9.883264542,0.387094527,-0.3806777,0.425136626,3.865520954,2.676951647
23.5,,10.07480145,3.50434494,-1.592143774,-0.804043353,4.793525219,2.183151245
23.52,,8.54251194,1.90023005,0.629675388,-0.494353861,4.932939053,1.870269179
23.54,,6.306327343,-1.303211808,3.612850666,1.283966303,4.630699158,2.307665586
23.56,,-1.733402014,5.65433836,-12.61983681,3.382618189,3.347243309,0.423987299
23.58,,28.08398438,8.733281136,20.84152603,12.12416267,-1.786578536,11.21203709
23.6,,-33.93062592,14.6756897,-29.18771172,7.045681,-1.504558921,-0.796678901
23.62,,-4.539406776,12.66934872,4.647146225,-7.555487633,4.179467678,-3.04219389
23.64,,32.32651138,24.74570274,-9.651026726,-4.281930923,-0.222167626,0.872026026
23.66,,-7.220912457,-21.13199043,-8.774748802,2.572742939,-1.486467004,0.823071718
23.68,,10.94629097,8.910451889,-2.463633299,0.769945621,2.316009045,-1.815142274
23.7,,9.749189377,20.4505043,-0.438138545,0.600733817,0.541945994,1.025274515
23.72,,6.363788128,5.687857151,-5.063735962,-1.257403255,0.070494272,1.340285063
23.74,,4.405331135,-2.5194664,-8.597578049,-0.972190917,1.042131782,0.182408184
23.76,,6.358999729,3.303232193,-4.647144794,0.592220008,0.927195489,-0.260309458
23.78,,8.255208015,8.766799927,-1.807621837,0.39853099,0.316330254,0.129196927
23.8,,7.422025204,5.69264555,-2.640804291,-0.9136585,0.227999583,0.460170925
23.82,,8.058883667,4.011916161,-4.508281231,-0.805107534,0.295045763,0.512317955
23.84,,7.924807072,5.074941635,-5.125985146,-0.063342676,0.224806905,0.749640167
23.86,,5.717353344,5.367034435,-3.718194962,-0.29853645,0.305688024,0.637896538
23.88,,6.804321289,5.687857151,-4.197034836,-0.487968504,0.280146629,0.528281331
23.9,,7.350199223,7.066917419,-3.76129055,-0.436885685,0.288660407,0.648538768
23.92,,8.212112427,6.798766613,-2.233789921,-0.677400529,0.464257568,0.900760114
23.94,,8.494627953,5.2090168,-1.338358402,-0.441142589,0.688809037,1.408395529
23.96,,7.158662796,3.547440767,-2.066195726,0.146309674,0.580258071,1.912838221
23.98,,7.450755596,4.562582493,-3.167528629,0.446421146,0.414238989,1.983077049
24,88.28571429,8.647856712,5.122825623,-2.243366718,0.584770441,0.468514472,1.779810071
24.02,,10.18972301,2.292879105,-0.41898492,0.683743358,0.46638602,1.9319942
24.04,,11.80820274,1.464485288,-0.088585109,1.246718407,0.289724648,2.409831285
24.06,,11.64539719,3.327174187,0.342371196,1.749032617,0.191815928,2.872769117
24.08,,11.54005241,1.804462075,-0.572213888,1.594720006,0.016218789,3.156917334
24.1,,10.29506779,1.732635856,-1.027112126,2.022538662,0.037503295,3.018568039
24.12,,11.08515453,4.002339363,-0.682347119,2.549329996,0.043888643,3.262275457
24.14,,10.95586777,8.206557274,-0.897825301,2.385439396,0.216293111,3.647525072
24.16,,10.6206789,11.07481098,-1.381453991,0.719927013,0.570680082,3.145210743
24.18,,15.26543045,14.15375423,5.26485014,-0.765731215,1.294353127,3.016439438
24.2,,12.36365795,22.06419563,0.73502028,-2.207756281,1.074058533,3.415524006
24.22,,12.24873638,7.335068226,6.701371193,-3.22089839,1.185802221,2.664180994
24.24,,10.94150257,-1.068580151,3.550601482,-2.904823542,1.279453993,3.458092928
24.26,,7.934383869,-2.70621419,0.816423118,-0.663565636,1.19431603,3.518753767
24.28,,9.045294762,-1.336730719,3.89536643,1.804372311,0.994241714,3.606020212
24.3,,9.303868294,2.029516697,5.346252918,1.548958302,1.258169532,3.943379641
24.32,,8.868123055,3.743765116,5.26485014,0.165465727,1.746648788,4.278610706
24.34,,9.193735123,2.015151501,5.887342453,-0.752960503,2.140411854,4.410574436
24.36,,6.435614109,1.766154647,7.146692753,-1.353183508,2.268119097,4.172188282
24.38,,0.751779318,2.297667503,10.16817474,-1.898066759,2.230871201,3.365505457
24.4,,2.724601507,-2.054991245,11.79144382,-3.069778442,2.113806248,3.365505457
24.42,,9.476250648,-7.350965023,11.92551899,-2.522766829,1.718979001,3.860369921
24.44,,12.30619717,-7.662211418,9.641450882,-0.354940355,1.529546857,3.927416086
24.46,,10.48660374,-4.784380913,6.514623165,1.77244556,2.007383823,3.866755247
24.48,,7.062894821,-3.860219479,3.722983837,2.965441942,2.519276142,4.009361744
24.5,,5.190629005,-2.600869179,0.581791341,4.175465584,3.098214626,4.178573608
24.52,,6.833051682,0.051906288,-1.596932173,5.08537817,4.259284496,4.399932384
24.54,,8.106767654,2.996774197,-1.60650897,4.620311737,5.804539204,4.394611359
24.56,,6.928819656,6.535404682,1.314417124,2.116190434,6.459037781,4.2520051
24.58,,6.071695328,6.238523483,3.1914711,-1.098833799,6.926232338,3.917838097
24.6,,6.83784008,3.719823122,4.048595428,-3.394367218,7.677575588,3.232477188
24.62,,8.365341187,0.075848311,2.865859747,-4.235105038,8.66943264,2.015003681
24.64,,11.2048645,-3.639952898,2.664746761,-2.617482901,9.339894295,0.796466053
24.66,,16.84560204,-5.320682049,2.252943993,0.559229016,9.310095787,0.114297777
24.68,,23.5780983,-3.534607887,1.606509686,3.683794022,9.177067757,0.297344506
24.7,,27.09278488,3.341539383,1.381454825,5.351434708,8.810975075,0.662373722
24.72,,23.76963425,9.216910362,1.462857604,5.370590687,8.219265938,0.695364714
24.74,,18.39704514,7.631948948,2.080561638,4.618183613,7.704181194,0.524024427
24.76,,15.74905872,12.89919186,3.095703125,4.605412483,6.274926662,0.809236765
24.78,,8.920795441,17.54394341,3.665523052,2.293915987,5.675767899,0.45591405
24.8,,7.35977602,14.71399689,0.54827255,0.714605868,5.283069134,-1.335176826
24.82,,8.221689224,6.607230663,0.543484151,1.848005533,3.252527237,-1.051028728
24.84,,11.79383755,4.174721718,0.92176801,3.56885767,2.417110443,-1.37029624
24.86,,12.10029602,8.1060009,3.579331875,4.287209511,1.911603689,-1.15425849
24.88,,7.96790266,9.657443047,6.404489994,3.468820572,1.443344593,-1.117010713
24.9,,8.705317497,9.322255135,5.159505367,2.305622578,1.011269212,-1.252167225
24.92,,9.696516991,7.066917419,5.18823576,2.163016319,0.651561201,-1.20640552
24.94,,10.76433086,3.815591097,4.795586586,2.435457945,0.287596196,-1.180864215
24.96,,9.615114212,3.853898287,3.852270842,2.904781103,-0.024221763,-0.978661418
24.98,,7.287950039,4.816367626,2.516306162,3.237883568,-0.254094392,-0.745596111
25,87.71428571,6.196193695,7.177050591,0.940921605,3.143167734,-0.360516906,-0.672164559
25.02,,6.473921299,5.774048328,-0.323216856,2.514210701,-0.004001487,-0.613632202
25.04,,5.497087002,2.699893236,-1.266532302,2.650431395,-0.074240342,-0.337997884
25.06,,4.750095844,3.379846573,-1.898601532,3.57949996,-0.280699998,0.019581743
25.08,,4.955997467,7.545757771,-2.501940489,3.656124115,-0.189176649,0.415473491
25.1,,2.284068584,8.235287666,-3.713406563,3.155938387,-0.180662856,0.375032932
25.12,,3.921702623,5.031846046,-3.306392193,2.665330648,-0.152992994,-0.029372612
25.14,,4.678269863,2.307244301,-5.633555889,2.313071966,-0.238131002,-0.289043546
25.16,,0.665588021,1.450120091,-9.287107468,2.761110783,-0.1444792,-0.683871031
25.18,,4.860229492,20.34515953,-18.93095207,1.025359511,-0.094460621,-3.537058592
25.2,,22.95081711,39.04387665,17.18318558,8.875083923,-3.171135426,2.26935339
25.22,,10.66377449,-9.414767265,-5.604825497,-0.27831617,-0.469067842,-0.676421463
25.24,,10.40041256,0.937760949,2.477998972,-4.036095142,1.571051717,-0.484860957
25.26,,9.935936928,15.88236809,-0.82599926,-1.616047144,-0.03379979,-0.207098201
25.28,,10.29985619,2.12528491,-3.148375034,0.858276308,-0.620187819,0.387803644
25.3,,4.951209068,0.870723248,-5.130773544,1.877803922,0.236513391,0.16857326
25.32,,5.075707436,11.70687962,-2.669534683,2.324778557,0.453615308,0.82520014
25.34,,5.027823448,13.94306469,-3.344699383,0.720991254,0.01409034,1.199807405
25.36,,7.465120792,5.271265984,-3.521870375,-1.112668633,0.576001167,0.534666717
25.38,,8.614337921,2.479626656,-2.032676935,-0.2889584,0.921874344,0.449528694
25.4,,10.2471838,5.367034435,-0.754173219,1.14668119,0.772882819,0.767731965
25.42,,9.844957352,6.793978214,0.055066992,1.432957768,0.881433785,0.996540368
25.44,,8.178593636,6.602442265,0.577002943,1.440407395,1.164517641,1.185972452
25.46,,8.317457199,6.008680344,0.270545155,1.674536824,1.145361662,1.499918818
25.48,,6.038176537,4.217817307,-0.519541442,1.71178472,1.012333512,1.490340829
25.5,,5.525817394,1.560253382,-1.726219058,1.68092227,0.801616907,1.138082385
25.52,,8.054095268,3.954455137,-4.623202801,1.548958302,0.545138657,0.835842371
25.54,,6.579266071,4.706234455,-4.18266964,1.500003934,0.513211906,0.519767523
25.56,,3.892972231,5.137190819,-2.123656511,1.340370178,0.248219848,0.146224529
25.58,,5.35343504,4.236970901,-2.281673908,1.884189248,-0.160442576,0.555951178
25.6,,6.35421133,4.045434952,-3.253719807,1.534059167,-0.755344391,0.966742098
